"dim","country","mean.est","mean.cilo","mean.cihi","mean.pval","sd.est","sd.cilo","sd.cihi","distr.lo","distr.hi","other.country.mean","nstations","nstationyears"
"q.3","KE",-0.282584382911265,-0.610172155082903,0.00972742646556564,0.061,0.954763631595285,0.759862582617987,1.10986524988204,-2.15074199226233,1.5777774254475,0.00438191102044299,5,74
"q.3","KN",-0.585704986129418,-0.968804627801196,-0.215669381065766,0.0028,0.874281172348622,0.724473576687079,1.00641182306079,-2.37707972962778,1.10158991433918,0.00587481173978946,7,48
"q.3","LA",-0.035187914526817,-1.17244866943376,1.15270118241186,0.9454,0.9526235731835,0.435792996146168,1.6434898519958,-1.9360867604925,1.95548745300792,-0.000151539853798829,3,5
"q.3","LG",0.175678182352399,0.0222363181285104,0.327964391513809,0.0238,0.982033896845749,0.8412614890562,1.06439851521142,-1.79319497048225,2.10146522108951,-0.014284272006193,32,361
"q.3","LH",-0.24813632019851,-0.4036294839838,-0.0975224442665151,2e-04,0.96925680450116,0.843291728861011,1.07537841829701,-2.03373330693123,1.81115266961798,0.0161512766933942,21,291
"q.3","LO",-0.52960347715304,-0.731860828024023,-0.328290599192601,0,0.85061524924399,0.688257036929976,0.979793705975593,-2.21013953333897,1.10976800707571,0.0142322510639533,6,125
"q.3","LU",0.247947784450106,0.0813239816758714,0.426288429962454,0.00340000000000007,0.86939426676335,0.713738464174182,0.977295808761264,-1.47273193415616,2.0045760326952,-0.0123406522391191,11,216
"q.3","MC",-0.161774557119807,-0.849984616357227,0.523985014736129,0.6576,0.904916034991638,0.58011163486511,1.32085182720124,-2.07210197242191,1.62081100732134,0.000382334586361695,1,13
"q.3","MJ",-0.0649797306157939,-1.26679859837768,1.14434536773128,0.9184,0.804902645351531,0.212647238166405,1.48239144152263,-1.68080027499565,1.68848428292997,8.17326008631875e-06,3,4
"q.3","MO",0.23241936984659,-0.0312854104936378,0.489117234924648,0.0828,0.923104634685321,0.749639760346918,1.08825069237191,-1.72391578444622,1.91677445886949,-0.00428378008763489,18,85
"q.3","MT",-0.171739646504616,-0.888796168876717,0.524656057761253,0.6384,0.914912901879562,0.555739850427029,1.34056911190994,-2.05439758545585,1.63768209556224,0.000292847294201437,1,11
"q.3","MU",0.256665958300917,-0.115879164220984,0.608686212980657,0.1544,1.24521282906501,0.905170656921337,1.49947188635512,-1.89237119834385,2.95687684824411,-0.00268578803440669,14,47
"q.3","MV",-0.0729699215922928,-2.52362028643042,2.4991655858694,0.9308,NA,NA,NA,-1.77489453358224,1.54607320045853,-8.8532649603713e-05,1,1
"q.3","NC",-0.961671965793473,-1.31594610952587,-0.606400394241858,0,1.17976710750333,0.943325593756062,1.40731754033714,-3.03573253477274,1.22300418238576,0.0100700545951952,3,50
"q.3","NF",0.546409645214497,-0.501454212643454,1.64861419941128,0.322,0.82005564643958,0.354864828936553,1.5126063772351,-1.24739538153219,2.23843390950846,-0.000649016950447743,1,5
"q.3","NH",-0.584646442791008,-1.40825139688461,0.261450578593456,0.1722,0.920925765579697,0.501246031788306,1.3297943405187,-2.38999856359244,1.35605297866423,0.000856027637716355,6,9
"q.3","NZ",0.744289672028073,0.542554906194369,0.938273667377151,0,0.859274567203269,0.704718844471184,0.967932767178551,-1.06528324844853,2.37536602656698,-0.0324854531044479,15,196
"q.3","PL",-0.101471346471173,-0.394242448218387,0.182286720986732,0.4882,0.914660214643545,0.727751865233235,1.05112367279997,-1.98180997661499,1.7587218693938,0.00118348153313017,10,66
"q.3","PM",-0.232904393685467,-0.678650381026871,0.211679963895012,0.3122,0.841294131226363,0.585779567704577,1.18804545971636,-1.80019319630517,1.61693353810854,0.00114396821924663,8,28
"q.3","PP",-0.260093506764677,-0.641661179294045,0.115818756212377,0.1676,0.699765617259432,0.551273078497943,0.86932769831769,-1.62119598773451,1.20094438732059,0.00211231542220628,3,39
"q.3","PS",-0.286409885216439,-0.610198969143693,0.0417395669056081,0.0824,0.813883424591722,0.626338368038794,0.98056721962067,-1.74000207839104,1.56601667984853,0.00320990220025604,6,51
"q.3","QA",-0.114111042376194,-1.81305734323775,1.61299189651663,0.8862,0.805114543147883,0.0308887373587371,2.11912932226738,-2.02730841098956,1.61879876742488,-4.1399959670396e-05,1,2
"q.3","RP",-0.528793531108584,-0.709908692408897,-0.334379471582104,0,0.798987136628449,0.674713062495981,0.879862760917146,-2.06812160010798,1.11196858861159,0.0246562096531218,27,210
"q.3","SU",0.0323282711100355,-0.204657994383266,0.262323327927855,0.7882,1.0098450562846,0.850960271035845,1.15220113713996,-1.67903059797271,2.4421598669496,-0.000558659367630856,17,135
"q.3","SV",-0.454465571389575,-0.858866499481375,-0.0717956550763069,0.0202,0.687361797538455,0.499001496128685,0.873408895449397,-1.7828857146437,1.24859109956268,0.00356954069696464,2,38
"q.3","SZ",-0.0270437419106587,-0.152448566415333,0.0964422674883622,0.6674,0.730942776795842,0.581912697361599,0.836253346478996,-1.47617161347782,1.3920094534783,0.00172556877050175,9,325
"q.3","TO",-0.285712943632477,-0.625339004521532,0.049136659787552,0.0966,0.700126087504626,0.548041356656243,0.858583576485603,-1.66771491917149,1.07871530304779,0.00256663880612645,6,43
"q.3","TS",0.219320922150501,0.0133319782050961,0.432632189144153,0.0396000000000001,0.859173733199981,0.686250619530322,0.985742892579009,-1.57317385659947,1.8355648215695,-0.00536023159246317,13,117
"q.3","TU",0.019853554416917,-0.104284334951469,0.149015880314015,0.7684,0.868680031135993,0.729288916545929,0.960059598443886,-1.79383381702987,1.6824479484512,-0.00159397496476583,50,319
"q.3","UC",-0.212245774884007,-1.6254457747144,1.13876540347583,0.7806,0.802636608748676,0.115329868029787,1.87717955641084,-1.85276938265406,1.60087835895318,-1.42161180308837e-05,1,3
"q.3","UV",-0.337539727375017,-0.584667747472581,-0.0946400608917745,0.0056,0.737286384553447,0.591997174842476,0.868301111041606,-1.76978428722652,1.17278694287731,0.00722246435786809,11,100
"q.3","WI",0.940220169474326,-0.448977598100063,2.32972740249221,0.191,1.17046347680977,0.24494059691172,2.16378865969458,-1.24437915601255,2.94206892896701,-0.000702353742016708,1,3
"q.3","ZA",-0.264369402080087,-0.43074040140646,-0.0971456747418756,0.0024,0.916885457268358,0.772458306012751,1.02325320362239,-2.07454263006218,1.55232484049509,0.0143222284358714,18,246
"q.3","ZI",0.0802290048920032,-0.0827970291995119,0.236456448037738,0.3194,0.7189108268486,0.599126122412528,0.815506341073812,-1.33893088054294,1.48412764341051,-0.0038983553141856,20,197
